SatPRN,GPSTime,Sat.X,Sat.Y,Sat.Z,Pseudo-Range,CN0,Pos.X,Pos.Y,Pos.Z,Lat,Lon,Alt
G19,2024-05-06 18:25:53.417842+00:00,13897041.903272068,-15275045.115372105,16298393.064394373,22665641.40346997,33.3,4434369.592771855,3093936.515701219,3371829.527886885,32.12070975676535,34.90414931314625,102.01233522035182
G26,2024-05-06 18:25:53.417842+00:00,-4228584.888218428,25842134.55109396,2882991.995689858,22639120.30573787,43.8,4434369.592771855,3093936.515701219,3371829.527886885,32.12070975676535,34.90414931314625,102.01233522035182
G28,2024-05-06 18:25:53.417842+00:00,-7168943.158541761,13556359.035652809,21673259.672814805,22355614.217859346,44.0,4434369.592771855,3093936.515701219,3371829.527886885,32.12070975676535,34.90414931314625,102.01233522035182
G31,2024-05-06 18:25:53.417842+00:00,2790065.8084875084,19050565.462725334,17909428.8282274,19940898.61727058,45.5,4434369.592771855,3093936.515701219,3371829.527886885,32.12070975676535,34.90414931314625,102.01233522035182
G02,2024-05-06 18:25:54.417842+00:00,22724852.544569097,13975555.64434199,1885486.363579043,19626841.63171699,44.0,4434347.394706976,3093919.8234661934,3371820.075349129,32.120770650272064,34.904138847692124,73.47878390643746
G03,2024-05-06 18:25:54.417842+00:00,12822787.962619329,9112520.154899977,21270855.60407455,18955472.20105418,43.7,4434347.394706976,3093919.8234661934,3371820.075349129,32.120770650272064,34.904138847692124,73.47878390643746
G04,2024-05-06 18:25:54.417842+00:00,21641777.025879003,3657408.333056123,15070547.520701012,19107560.313308682,39.6,4434347.394706976,3093919.8234661934,3371820.075349129,32.120770650272064,34.904138847692124,73.47878390643746
G09,2024-05-06 18:25:54.417842+00:00,25245522.93511923,-7245913.922003482,4060457.8864165912,21540804.631311983,39.4,4434347.394706976,3093919.8234661934,3371820.075349129,32.120770650272064,34.904138847692124,73.47878390643746
G16,2024-05-06 18:25:54.417842+00:00,1663454.8762579141,24131222.59869004,-10770981.33602298,23792636.8077385,27.2,4434347.394706976,3093919.8234661934,3371820.075349129,32.120770650272064,34.904138847692124,73.47878390643746
G17,2024-05-06 18:25:54.417842+00:00,21203243.538353123,-13393836.42787426,9402300.567228498,22570067.1650465,38.7,4434347.394706976,3093919.8234661934,3371820.075349129,32.120770650272064,34.904138847692124,73.47878390643746
G19,2024-05-06 18:25:54.417842+00:00,13899140.206254462,-15275392.726852033,16296263.706300998,22665583.243496116,37.2,4434347.394706976,3093919.8234661934,3371820.075349129,32.120770650272064,34.904138847692124,73.47878390643746
G26,2024-05-06 18:25:54.417842+00:00,-4228955.66432878,25841713.628720395,2886096.3148359507,22638801.026193034,42.8,4434347.394706976,3093919.8234661934,3371820.075349129,32.120770650272064,34.904138847692124,73.47878390643746
G28,2024-05-06 18:25:54.417842+00:00,-7171150.595979037,13554710.743875718,21673559.839706752,22356188.61318004,44.5,4434347.394706976,3093919.8234661934,3371820.075349129,32.120770650272064,34.904138847692124,73.47878390643746
G31,2024-05-06 18:25:54.417842+00:00,2788162.458059706,19049200.68461284,17911195.205163352,19941220.29461848,46.6,4434347.394706976,3093919.8234661934,3371820.075349129,32.120770650272064,34.904138847692124,73.47878390643746
G02,2024-05-06 18:25:55.417842+00:00,22724868.097199794,13975850.144764347,1882326.402568854,19627226.26270216,44.2,4434361.913363498,3093929.3490727968,3371832.331966206,32.12078103351989,34.904133596057974,94.69627491757274
G03,2024-05-06 18:25:55.417842+00:00,12822295.59185861,9115203.124983989,21270020.878886394,18955336.706111945,44.4,4434361.913363498,3093929.3490727968,3371832.331966206,32.12078103351989,34.904133596057974,94.69627491757274
G04,2024-05-06 18:25:55.417842+00:00,21640035.235737048,3658200.733340095,15072845.821917033,19107430.51242021,36.8,4434361.913363498,3093929.3490727968,3371832.331966206,32.12078103351989,34.904133596057974,94.69627491757274
G06,2024-05-06 18:25:55.417842+00:00,4888468.027537131,-14526562.329642594,21736278.31369748,23747053.38520318,25.3,4434361.913363498,3093929.3490727968,3371832.331966206,32.12078103351989,34.904133596057974,94.69627491757274
G09,2024-05-06 18:25:55.417842+00:00,25245144.14052048,-7245453.351051239,4063567.6157033527,21540361.242921583,36.8,4434361.913363498,3093929.3490727968,3371832.331966206,32.12078103351989,34.904133596057974,94.69627491757274
G16,2024-05-06 18:25:55.417842+00:00,1662871.208447528,24132450.634865742,-10768190.360894768,23792195.80876688,30.6,4434361.913363498,3093929.3490727968,3371832.331966206,32.12078103351989,34.904133596057974,94.69627491757274
G17,2024-05-06 18:25:55.417842+00:00,21204383.414448947,-13393972.560652155,9399421.420554817,22570228.753312957,39.9,4434361.913363498,3093929.3490727968,3371832.331966206,32.12078103351989,34.904133596057974,94.69627491757274
G19,2024-05-06 18:25:55.417842+00:00,13901238.228159871,-15275740.391173026,16294133.991428755,22665528.38161342,37.5,4434361.913363498,3093929.3490727968,3371832.331966206,32.12078103351989,34.904133596057974,94.69627491757274
G26,2024-05-06 18:25:55.417842+00:00,-4229326.432137863,25841292.334385812,2889200.571096255,22638476.345805813,42.4,4434361.913363498,3093929.3490727968,3371832.331966206,32.12078103351989,34.904133596057974,94.69627491757274
G28,2024-05-06 18:25:55.417842+00:00,-7173358.159205094,13553062.557510443,21673859.544996183,22356766.306591887,45.9,4434361.913363498,3093929.3490727968,3371832.331966206,32.12078103351989,34.904133596057974,94.69627491757274
G31,2024-05-06 18:25:55.417842+00:00,2786258.862326055,19047835.867870383,17912961.189389274,19941546.168743737,51.2,4434361.913363498,3093929.3490727968,3371832.331966206,32.12078103351989,34.904133596057974,94.69627491757274
G02,2024-05-06 18:25:56.417842+00:00,22724883.340063807,13976144.426038047,1879166.4022847414,19627607.002288777,44.7,4434355.330781651,3093915.550794983,3371838.7430158663,32.120893740617156,34.90405359702275,86.84610153082758
G03,2024-05-06 18:25:56.417842+00:00,12821803.40458656,9117886.019254874,21269185.695806168,18955190.40948493,45.6,4434355.330781651,3093915.550794983,3371838.7430158663,32.120893740617156,34.90405359702275,86.84610153082758
G04,2024-05-06 18:25:56.417842+00:00,21638293.21932907,3658993.3298218036,15075143.804624798,19107317.193262395,36.9,4434355.330781651,3093915.550794983,3371838.7430158663,32.120893740617156,34.90405359702275,86.84610153082758
G09,2024-05-06 18:25:56.417842+00:00,25244765.011223562,-7244992.60946703,4066677.2588609355,21539900.465389207,36.7,4434355.330781651,3093915.550794983,3371838.7430158663,32.120893740617156,34.90405359702275,86.84610153082758
G16,2024-05-06 18:25:56.417842+00:00,1662287.692824765,24133678.36636559,-10765399.154359603,23791739.235475924,27.9,4434355.330781651,3093915.550794983,3371838.7430158663,32.120893740617156,34.90405359702275,86.84610153082758
G17,2024-05-06 18:25:56.417842+00:00,21205522.943546988,-13394108.652998824,9396542.07881756,22570387.64552077,36.2,4434355.330781651,3093915.550794983,3371838.7430158663,32.120893740617156,34.90405359702275,86.84610153082758
G19,2024-05-06 18:25:56.417842+00:00,13903335.968920283,-15276088.10828378,16292003.919849506,22665480.42129184,38.2,4434355.330781651,3093915.550794983,3371838.7430158663,32.120893740617156,34.90405359702275,86.84610153082758
G26,2024-05-06 18:25:56.417842+00:00,-4229697.191672478,25840870.668119147,2892304.7642259016,22638163.36578958,43.1,4434355.330781651,3093915.550794983,3371838.7430158663,32.120893740617156,34.90405359702275,86.84610153082758
G28,2024-05-06 18:25:56.417842+00:00,-7175565.848208984,13551414.476572,21674158.788682107,22357341.9059776,45.5,4434355.330781651,3093915.550794983,3371838.7430158663,32.120893740617156,34.90405359702275,86.84610153082758
G31,2024-05-06 18:25:56.417842+00:00,2784355.021278426,19046471.012532458,17914726.780898776,19941870.847529083,47.8,4434355.330781651,3093915.550794983,3371838.7430158663,32.120893740617156,34.90405359702275,86.84610153082758
G02,2024-05-06 18:25:57.417842+00:00,22724898.273125924,13976438.488200396,1876006.36280806,19627985.342470452,39.4,4434382.619177107,3093941.2244260637,3371852.5386898303,32.12082135886379,34.9041112494616,125.57706161681563
G03,2024-05-06 18:25:57.417842+00:00,12821311.400825683,9120568.837505773,21268350.054895207,18955048.61501409,47.9,4434382.619177107,3093941.2244260637,3371852.5386898303,32.12082135886379,34.9041112494616,125.57706161681563
G04,2024-05-06 18:25:57.417842+00:00,21636550.97644966,3659786.122640496,15077441.469120182,19107175.38662412,40.8,4434382.619177107,3093941.2244260637,3371852.5386898303,32.12082135886379,34.9041112494616,125.57706161681563
G06,2024-05-06 18:25:57.417842+00:00,4892722.802846749,-14523109.918557663,21737653.384123903,23745743.577858128,30.7,4434382.619177107,3093941.2244260637,3371852.5386898303,32.12082135886379,34.9041112494616,125.57706161681563
G09,2024-05-06 18:25:57.417842+00:00,25244385.54728494,-7244531.6972409375,4069786.8156086113,21539442.985947985,46.4,4434382.619177107,3093941.2244260637,3371852.5386898303,32.12082135886379,34.9041112494616,125.57706161681563
G16,2024-05-06 18:25:57.417842+00:00,1661704.329416155,24134905.793014396,-10762607.71677166,23791298.838536814,28.4,4434382.619177107,3093941.2244260637,3371852.5386898303,32.12082135886379,34.9041112494616,125.57706161681563
G17,2024-05-06 18:25:57.417842+00:00,21206662.125590295,-13394244.704855137,9393662.542184949,22570555.227937017,44.0,4434382.619177107,3093941.2244260637,3371852.5386898303,32.12082135886379,34.9041112494616,125.57706161681563
G19,2024-05-06 18:25:57.417842+00:00,13905433.428419672,-15276435.878125023,16289873.491684021,22665449.841387127,37.5,4434382.619177107,3093941.2244260637,3371852.5386898303,32.12082135886379,34.9041112494616,125.57706161681563
G26,2024-05-06 18:25:57.417842+00:00,-4230067.943028881,25840448.62987041,2895408.894560842,22637823.093632806,41.7,4434382.619177107,3093941.2244260637,3371852.5386898303,32.12082135886379,34.9041112494616,125.57706161681563
G28,2024-05-06 18:25:57.417842+00:00,-7177773.662942312,13549766.501103364,21674457.570758417,22357915.10595838,46.9,4434382.619177107,3093941.2244260637,3371852.5386898303,32.12082135886379,34.9041112494616,125.57706161681563
G31,2024-05-06 18:25:57.417842+00:00,2782450.9349656207,19045106.118674446,17916491.979632623,19942197.916994262,50.4,4434382.619177107,3093941.2244260637,3371852.5386898303,32.12082135886379,34.9041112494616,125.57706161681563
G02,2024-05-06 18:25:58.417842+00:00,22724912.896351065,13976732.33129201,1872846.284185481,19628359.485874765,40.2,4434365.075010829,3093935.8258913085,3371821.590835094,32.12066879516178,34.9041707114096,94.31994647160172
G03,2024-05-06 18:25:58.417842+00:00,12820819.580566393,9123251.579704385,21267513.95616054,18954907.117196955,48.8,4434365.075010829,3093935.8258913085,3371821.590835094,32.12066879516178,34.9041707114096,94.31994647160172
G04,2024-05-06 18:25:58.417842+00:00,21634808.50739339,3660579.11170807,15079738.81503959,19107046.17904305,41.7,4434365.075010829,3093935.8258913085,3371821.590835094,32.12066879516178,34.9041707114096,94.31994647160172
G06,2024-05-06 18:25:58.417842+00:00,4894850.451983399,-14521383.832606621,21738340.228640243,23745049.559522532,31.3,4434365.075010829,3093935.8258913085,3371821.590835094,32.12066879516178,34.9041707114096,94.31994647160172
G09,2024-05-06 18:25:58.417842+00:00,25244005.74873722,-7244070.614334099,4072896.2858616025,21538990.60197034,48.5,4434365.075010829,3093935.8258913085,3371821.590835094,32.12066879516178,34.9041707114096,94.31994647160172
G16,2024-05-06 18:25:58.417842+00:00,1661121.1179491822,24136132.91526639,-10759816.04705347,23790752.623477332,27.7,4434365.075010829,3093935.8258913085,3371821.590835094,32.12066879516178,34.9041707114096,94.31994647160172
G17,2024-05-06 18:25:58.417842+00:00,21207800.960594833,-13394380.716170654,9390782.810641073,22570723.709039483,42.4,4434365.075010829,3093935.8258913085,3371821.590835094,32.12066879516178,34.9041707114096,94.31994647160172
G19,2024-05-06 18:25:58.417842+00:00,13907530.60686053,-15276783.700690346,16287742.70672938,22665401.575686734,39.0,4434365.075010829,3093935.8258913085,3371821.590835094,32.12066879516178,34.9041707114096,94.31994647160172
G26,2024-05-06 18:25:58.417842+00:00,-4230438.686190102,25840026.219718393,2898512.9614898693,22637508.010865342,37.3,4434365.075010829,3093935.8258913085,3371821.590835094,32.12066879516178,34.9041707114096,94.31994647160172
G28,2024-05-06 18:25:58.417842+00:00,-7179981.6033191215,13548118.631175533,21674755.891213965,22358490.69661899,43.7,4434365.075010829,3093935.8258913085,3371821.590835094,32.12066879516178,34.9041707114096,94.31994647160172
G31,2024-05-06 18:25:58.417842+00:00,2780546.603351009,19043741.18631041,17918256.785610832,19942517.500316028,50.6,4434365.075010829,3093935.8258913085,3371821.590835094,32.12066879516178,34.9041707114096,94.31994647160172
G02,2024-05-06 18:25:59.417842+00:00,22724927.209702566,13977025.955319338,1869686.1668302661,19628762.413413234,42.6,4434361.433002111,3093924.612545696,3371828.0398701546,32.12076313682628,34.904095346664405,89.78509430866688
G03,2024-05-06 18:25:59.417842+00:00,12820327.943803554,9125934.24579418,21266677.399616733,18954764.424039908,50.1,4434361.433002111,3093924.612545696,3371828.0398701546,32.12076313682628,34.904095346664405,89.78509430866688
G04,2024-05-06 18:25:59.417842+00:00,21633065.8120907,3661372.2971019996,15082035.84249972,19106907.984599847,40.0,4434361.433002111,3093924.612545696,3371828.0398701546,32.12076313682628,34.904095346664405,89.78509430866688
G09,2024-05-06 18:25:59.417842+00:00,25243625.61560925,-7243609.360703074,4076005.669566161,21538542.11811636,48.2,4434361.433002111,3093924.612545696,3371828.0398701546,32.12076313682628,34.904095346664405,89.78509430866688
G17,2024-05-06 18:25:59.417842+00:00,21208939.44856398,-13394516.686893508,9387902.884201592,22570888.59539709,40.6,4434361.433002111,3093924.612545696,3371828.0398701546,32.12076313682628,34.904095346664405,89.78509430866688
G19,2024-05-06 18:25:59.417842+00:00,13909627.504229452,-15277131.575937461,16285611.565001968,22665331.427413296,40.2,4434361.433002111,3093924.612545696,3371828.0398701546,32.12076313682628,34.904095346664405,89.78509430866688
G26,2024-05-06 18:25:59.417842+00:00,-4230809.421213447,25839603.437657524,2901616.9650229113,22637210.61389355,34.4,4434361.433002111,3093924.612545696,3371828.0398701546,32.12076313682628,34.904095346664405,89.78509430866688
G28,2024-05-06 18:25:59.417842+00:00,-7182189.669299655,13546470.866824983,21675053.750043865,22359067.19469092,47.8,4434361.433002111,3093924.612545696,3371828.0398701546,32.12076313682628,34.904095346664405,89.78509430866688
G31,2024-05-06 18:25:59.417842+00:00,2778642.0265406417,19042376.21555668,17920021.19872122,19942842.179101374,50.8,4434361.433002111,3093924.612545696,3371828.0398701546,32.12076313682628,34.904095346664405,89.78509430866688
