SatPRN,GPSTime,Sat.X,Sat.Y,Sat.Z,Pseudo-Range,CN0,Pos.X,Pos.Y,Pos.Z,Lat,Lon,Alt
G10,2024-04-13 16:53:06.418699+00:00,-1523540.569762078,17267723.053249247,20233333.790487725,22821408.621116146,49.8,4435676.982042671,3085266.631064976,3375066.0606752913,32.164057963001035,34.8208182270786,-1463.9483715733513
G21,2024-04-13 16:53:06.418699+00:00,15737902.128887713,1772938.4251623163,21876362.721058898,21718122.837026346,46.6,4435676.982042671,3085266.631064976,3375066.0606752913,32.164057963001035,34.8208182270786,-1463.9483715733513
G27,2024-04-13 16:53:06.418699+00:00,23116587.7490129,13300277.75204599,-2874424.050795553,22188713.44516272,39.0,4435676.982042671,3085266.631064976,3375066.0606752913,32.164057963001035,34.8208182270786,-1463.9483715733513
G28,2024-04-13 16:53:06.418699+00:00,5179852.962855302,25803765.654022656,-3603804.851517755,23775645.61307856,26.4,4435676.982042671,3085266.631064976,3375066.0606752913,32.164057963001035,34.8208182270786,-1463.9483715733513
G32,2024-04-13 16:53:06.418699+00:00,7905656.022923154,17888061.72945357,18272637.990900252,21284856.061497957,51.8,4435676.982042671,3085266.631064976,3375066.0606752913,32.164057963001035,34.8208182270786,-1463.9483715733513
G02,2024-04-13 16:53:07.418699+00:00,14613060.336205434,-4998376.955335419,22072928.75867802,22769547.176282912,47.1,4436880.210321139,3085273.353529802,3376315.062090096,32.16883210923755,34.81359242544337,40.443108193576336
G08,2024-04-13 16:53:07.418699+00:00,24986116.806610573,4755047.605168524,8265290.331665961,21188462.120590977,40.0,4436880.210321139,3085273.353529802,3376315.062090096,32.16883210923755,34.81359242544337,40.443108193576336
G10,2024-04-13 16:53:07.418699+00:00,-1525690.3934578318,17269054.292462923,20231991.190738313,22821801.354421467,52.3,4436880.210321139,3085273.353529802,3376315.062090096,32.16883210923755,34.81359242544337,40.443108193576336
G21,2024-04-13 16:53:07.418699+00:00,15738333.255774109,1775563.0389957577,21875928.106964417,21717815.85231871,48.7,4436880.210321139,3085273.353529802,3376315.062090096,32.16883210923755,34.81359242544337,40.443108193576336
G27,2024-04-13 16:53:07.418699+00:00,23116192.03890597,13300349.601434425,-2877548.0338485567,22189290.24397824,41.1,4436880.210321139,3085273.353529802,3376315.062090096,32.16883210923755,34.81359242544337,40.443108193576336
G32,2024-04-13 16:53:07.418699+00:00,7903546.502768895,17887211.2179399,18274383.653052796,21285140.569711655,50.7,4436880.210321139,3085273.353529802,3376315.062090096,32.16883210923755,34.81359242544337,40.443108193576336
G02,2024-04-13 16:53:08.418699+00:00,14613505.944841817,-4995725.983635574,22073267.981664773,22769085.794468578,47.1,4435211.091764355,3083519.6079548243,3374596.197579272,32.1670969415614,34.808427577727784,-2882.2033141944557
G03,2024-04-13 16:53:08.418699+00:00,23156725.376984898,-12078487.643106058,4303366.617165248,24106165.793185867,26.1,4435211.091764355,3083519.6079548243,3374596.197579272,32.1670969415614,34.808427577727784,-2882.2033141944557
G08,2024-04-13 16:53:08.418699+00:00,24986975.74252817,4755706.271221607,8262394.546782486,21188679.17335204,41.5,4435211.091764355,3083519.6079548243,3374596.197579272,32.1670969415614,34.808427577727784,-2882.2033141944557
G10,2024-04-13 16:53:08.418699+00:00,-1527839.9989363384,17270385.573131975,20230648.164621007,22822197.99657556,49.4,4435211.091764355,3083519.6079548243,3374596.197579272,32.1670969415614,34.808427577727784,-2882.2033141944557
G21,2024-04-13 16:53:08.418699+00:00,15738764.530737232,1778187.5634490638,21875493.05024065,21717510.33342937,48.1,4435211.091764355,3083519.6079548243,3374596.197579272,32.1670969415614,34.808427577727784,-2882.2033141944557
G27,2024-04-13 16:53:08.418699+00:00,23115795.98476681,13300421.304581277,-2880671.9573815577,22189874.232283466,40.0,4435211.091764355,3083519.6079548243,3374596.197579272,32.1670969415614,34.808427577727784,-2882.2033141944557
G32,2024-04-13 16:53:08.418699+00:00,7901436.736303824,17886360.73740004,18276128.935293593,21285422.669795305,49.7,4435211.091764355,3083519.6079548243,3374596.197579272,32.1670969415614,34.808427577727784,-2882.2033141944557
G02,2024-04-13 16:53:09.418699+00:00,14613951.719955917,-4993075.001604692,22073606.75465319,22768616.629857134,49.4,4436905.756930521,3085287.300964255,3376338.3819145313,32.16887118724694,34.81355920116511,77.35311771277338
G08,2024-04-13 16:53:09.418699+00:00,24987834.38665117,4756364.738210169,8259498.589670806,21188894.725394376,43.3,4436905.756930521,3085287.300964255,3376338.3819145313,32.16887118724694,34.81355920116511,77.35311771277338
G10,2024-04-13 16:53:09.418699+00:00,-1529989.3862052504,17271716.895231664,20229304.712132774,22822591.916495685,49.5,4436905.756930521,3085287.300964255,3376338.3819145313,32.16887118724694,34.81355920116511,77.35311771277338
G21,2024-04-13 16:53:09.418699+00:00,15739195.953761736,1780811.9984717444,21875057.550898295,21717205.163544387,49.9,4436905.756930521,3085287.300964255,3376338.3819145313,32.16887118724694,34.81355920116511,77.35311771277338
G27,2024-04-13 16:53:09.418699+00:00,23115399.586548574,13300492.861542447,-2883795.8215923887,22190440.246864427,40.6,4436905.756930521,3085287.300964255,3376338.3819145313,32.16887118724694,34.81355920116511,77.35311771277338
G28,2024-04-13 16:53:09.418699+00:00,5179170.954239772,25805208.71788568,-3594404.5920204925,23776608.8514989,31.5,4436905.756930521,3085287.300964255,3376338.3819145313,32.16887118724694,34.81355920116511,77.35311771277338
G32,2024-04-13 16:53:09.418699+00:00,7899326.723607428,17885510.287900113,18277873.837551463,21285708.364623807,50.3,4436905.756930521,3085287.300964255,3376338.3819145313,32.16887118724694,34.81355920116511,77.35311771277338
G02,2024-04-13 16:53:10.418699+00:00,14614397.66152306,-4990424.009428658,22073945.07762222,22768153.433220156,49.4,4436887.13512581,3085282.9265199727,3376322.2564601325,32.16883349004901,34.81363383885152,53.71198248490691
G08,2024-04-13 16:53:10.418699+00:00,24988692.73895575,4757023.00617959,8256602.460334135,21189102.808743518,40.6,4436887.13512581,3085282.9265199727,3376322.2564601325,32.16883349004901,34.81363383885152,53.71198248490691
G10,2024-04-13 16:53:10.418699+00:00,-1532138.5552223204,17273048.258706387,20227960.83330169,22822983.428285755,45.8,4436887.13512581,3085282.9265199727,3376322.2564601325,32.16883349004901,34.81363383885152,53.71198248490691
G21,2024-04-13 16:53:10.418699+00:00,15739627.524829067,1783436.343993411,21874621.608951308,21716901.459477693,47.7,4436887.13512581,3085282.9265199727,3376322.2564601325,32.16883349004901,34.81363383885152,53.71198248490691
G27,2024-04-13 16:53:10.418699+00:00,23115002.844288122,13300564.272359094,-2886919.6260170825,22191026.643299703,37.1,4436887.13512581,3085282.9265199727,3376322.2564601325,32.16883349004901,34.81363383885152,53.71198248490691
G28,2024-04-13 16:53:10.418699+00:00,5178943.592421386,25805688.983693175,-3591271.0106439767,23776112.074167315,37.6,4436887.13512581,3085282.9265199727,3376322.2564601325,32.16883349004901,34.81363383885152,53.71198248490691
G32,2024-04-13 16:53:10.418699+00:00,7897216.464670381,17884659.869470745,18279618.35982833,21285991.092915297,46.2,4436887.13512581,3085282.9265199727,3376322.2564601325,32.16883349004901,34.81363383885152,53.71198248490691
G02,2024-04-13 16:53:11.418699+00:00,14614843.769549532,-4987773.007109071,22074282.950574424,22767689.084868804,50.0,4435684.356809919,3083537.233791375,3375085.152590271,32.168916186822926,34.80571577883011,-2284.429237744771
G03,2024-04-13 16:53:11.418699+00:00,23155675.978537586,-12077001.631444806,4312881.970398838,24104788.571321268,22.8,4435684.356809919,3083537.233791375,3375085.152590271,32.168916186822926,34.80571577883011,-2284.429237744771
G08,2024-04-13 16:53:11.418699+00:00,24989550.79934361,4757681.075118923,8253706.1590268025,21189323.45624944,40.7,4435684.356809919,3083537.233791375,3375085.152590271,32.168916186822926,34.80571577883011,-2284.429237744771
G10,2024-04-13 16:53:11.418699+00:00,-1534287.505895568,17274379.663469866,20226616.52818684,22823379.75633593,44.8,4435684.356809919,3083537.233791375,3375085.152590271,32.168916186822926,34.80571577883011,-2284.429237744771
G21,2024-04-13 16:53:11.418699+00:00,15740059.243929515,1786060.5999975144,21874185.22440471,21716594.195566572,44.8,4435684.356809919,3083537.233791375,3375085.152590271,32.168916186822926,34.80571577883011,-2284.429237744771
G27,2024-04-13 16:53:11.418699+00:00,23114605.75793361,13300635.537087705,-2890043.3708942356,22191604.349526543,35.4,4435684.356809919,3083537.233791375,3375085.152590271,32.168916186822926,34.80571577883011,-2284.429237744771
G28,2024-04-13 16:53:11.418699+00:00,5178716.218040978,25806168.871050544,-3588137.3531627953,23775642.30977279,38.4,4435684.356809919,3083537.233791375,3375085.152590271,32.168916186822926,34.80571577883011,-2284.429237744771
G32,2024-04-13 16:53:11.418699+00:00,7895105.959569719,17883809.482176837,18281362.50205527,21286276.473639883,46.7,4435684.356809919,3083537.233791375,3375085.152590271,32.168916186822926,34.80571577883011,-2284.429237744771
G02,2024-04-13 16:53:12.418699+00:00,14615290.044028,-4985121.994728198,22074620.373502064,22767225.57412791,48.7,4436887.205649323,3085287.3942659427,3376326.0594561384,32.16884999568303,34.813672301538055,57.944875268265605
G08,2024-04-13 16:53:12.418699+00:00,24990408.56781579,4758338.945092932,8250809.685668081,21189542.009729225,41.1,4436887.205649323,3085287.3942659427,3376326.0594561384,32.16884999568303,34.813672301538055,57.944875268265605
G10,2024-04-13 16:53:12.418699+00:00,-1536436.238228242,17275711.10949455,20225271.796787996,22823774.897771295,45.9,4436887.205649323,3085287.3942659427,3376326.0594561384,32.16884999568303,34.813672301538055,57.944875268265605
G21,2024-04-13 16:53:12.418699+00:00,15740491.111039277,1788684.7663826877,21873748.397277698,21716288.08336983,43.3,4436887.205649323,3085287.3942659427,3376326.0594561384,32.16884999568303,34.813672301538055,57.944875268265605
G27,2024-04-13 16:53:12.418699+00:00,23114208.327485036,13300706.655776205,-2893167.0560504105,22192183.835675597,34.1,4436887.205649323,3085287.3942659427,3376326.0594561384,32.16884999568303,34.813672301538055,57.944875268265605
G28,2024-04-13 16:53:12.418699+00:00,5178488.831029758,25806648.379988447,-3585003.6194050172,23775176.733430523,35.3,4436887.205649323,3085287.3942659427,3376326.0594561384,32.16884999568303,34.813672301538055,57.944875268265605
G32,2024-04-13 16:53:12.418699+00:00,7892995.208302914,17882959.12605162,18283106.264228746,21286558.887827452,47.1,4436887.205649323,3085287.3942659427,3376326.0594561384,32.16884999568303,34.813672301538055,57.944875268265605
G02,2024-04-13 16:53:13.418699+00:00,14615736.484956678,-4982470.9723355975,22074957.346401554,22766761.225776557,44.4,4435686.9684864255,3083548.7692973507,3375091.4719851413,32.16892251849786,34.80580042544072,-2273.6758693065494
G03,2024-04-13 16:53:13.418699+00:00,23154974.868038855,-12076009.724812355,4319225.075643776,24103879.602226067,25.2,4435686.9684864255,3083548.7692973507,3375091.4719851413,32.16892251849786,34.80580042544072,-2273.6758693065494
G08,2024-04-13 16:53:13.418699+00:00,24991266.044346035,4758996.616145175,8247913.04026955,21189753.3737193,42.6,4435686.9684864255,3083548.7692973507,3375091.4719851413,32.16892251849786,34.80580042544072,-2273.6758693065494
G10,2024-04-13 16:53:13.418699+00:00,-1538584.7522300836,17277042.596757058,20223926.6391007,22824161.907405198,45.5,4435686.9684864255,3083548.7692973507,3375091.4719851413,32.16892251849786,34.80580042544072,-2273.6758693065494
G21,2024-04-13 16:53:13.418699+00:00,15740923.126142168,1791308.8430927275,21873311.127581853,21715982.599380925,44.8,4435686.9684864255,3083548.7692973507,3375091.4719851413,32.16892251849786,34.80580042544072,-2273.6758693065494
G27,2024-04-13 16:53:13.418699+00:00,23113810.552922223,13300777.6284755,-2896290.6814740123,22192760.04118371,40.0,4435686.9684864255,3083548.7692973507,3375091.4719851413,32.16892251849786,34.80580042544072,-2273.6758693065494
G28,2024-04-13 16:53:13.418699+00:00,5178261.43132652,25807127.510521125,-3581869.8093055794,23774702.746083304,37.9,4435686.9684864255,3083548.7692973507,3375091.4719851413,32.16892251849786,34.80580042544072,-2273.6758693065494
G32,2024-04-13 16:53:13.418699+00:00,7890884.210972507,17882108.80117031,18284849.64625875,21286847.584093407,45.7,4435686.9684864255,3083548.7692973507,3375091.4719851413,32.16892251849786,34.80580042544072,-2273.6758693065494
G02,2024-04-13 16:53:14.418699+00:00,14616183.092332685,-4979819.939986976,22075293.869268555,22766295.027702123,43.7,4435687.515044268,3083538.43574178,3375084.081155395,32.168892254559964,34.80570712648067,-2282.223844123073
G03,2024-04-13 16:53:14.418699+00:00,23154623.859417398,-12075513.401680933,4322396.489296021,24103398.750399463,32.7,4435687.515044268,3083538.43574178,3375084.081155395,32.168892254559964,34.80570712648067,-2282.223844123073
G08,2024-04-13 16:53:14.418699+00:00,24992123.22885914,4759654.088282221,8245016.223007735,21189969.519069046,48.1,4435687.515044268,3083538.43574178,3375084.081155395,32.168892254559964,34.80570712648067,-2282.223844123073
G10,2024-04-13 16:53:14.418699+00:00,-1540733.0476778382,17278374.125089716,20222581.055266317,22824566.332356397,38.3,4435687.515044268,3083538.43574178,3375084.081155395,32.168892254559964,34.80570712648067,-2282.223844123073
G21,2024-04-13 16:53:14.418699+00:00,15741355.289222058,1793932.8300729892,21872873.415328633,21715677.115392018,44.4,4435687.515044268,3083538.43574178,3375084.081155395,32.168892254559964,34.80570712648067,-2282.223844123073
G27,2024-04-13 16:53:14.418699+00:00,23113412.434231803,13300848.455235774,-2899414.2470977954,22193333.24525438,40.6,4435687.515044268,3083538.43574178,3375084.081155395,32.168892254559964,34.80570712648067,-2282.223844123073
G28,2024-04-13 16:53:14.418699+00:00,5178034.018893059,25807606.262614433,-3578735.9231160847,23774238.042251922,34.2,4435687.515044268,3083538.43574178,3375084.081155395,32.168892254559964,34.80570712648067,-2282.223844123073
G32,2024-04-13 16:53:14.418699+00:00,7888772.967514202,17881258.50754132,18286592.64819267,21287128.183458332,47.0,4435687.515044268,3083538.43574178,3375084.081155395,32.168892254559964,34.80570712648067,-2282.223844123073
G02,2024-04-13 16:53:15.418699+00:00,14616629.866151124,-4977168.897750196,22075629.942097172,22765827.363809407,47.4,4436881.020362668,3085279.5439973692,3376320.953293315,32.168856917963865,34.813641407498295,47.133902257308364
G03,2024-04-13 16:53:15.418699+00:00,23154272.551383838,-12075016.835888386,4325567.785111054,24105273.049759828,42.7,4436881.020362668,3085279.5439973692,3376320.953293315,32.168856917963865,34.813641407498295,47.133902257308364
G08,2024-04-13 16:53:15.418699+00:00,24992980.12132277,4760311.361543168,8242119.233914834,21190187.479241427,51.6,4436881.020362668,3085279.5439973692,3376320.953293315,32.168856917963865,34.813641407498295,47.133902257308364
G10,2024-04-13 16:53:15.418699+00:00,-1542881.124774931,17279705.694588944,20221235.045159318,22824954.249401618,40.2,4436881.020362668,3085279.5439973692,3376320.953293315,32.168856917963865,34.813641407498295,47.133902257308364
G21,2024-04-13 16:53:15.418699+00:00,15741787.600258488,1796556.7272418407,21872435.260533918,21715374.03953316,42.2,4436881.020362668,3085279.5439973692,3376320.953293315,32.168856917963865,34.813641407498295,47.133902257308364
G27,2024-04-13 16:53:15.418699+00:00,23113013.97141775,13300919.136103816,-2902537.752719994,22193916.6402522,43.0,4436881.020362668,3085279.5439973692,3376320.953293315,32.168856917963865,34.813641407498295,47.133902257308364
G28,2024-04-13 16:53:15.418699+00:00,5177806.593671682,25808084.636275355,-3575601.960818916,23773774.559935782,33.9,4436881.020362668,3085279.5439973692,3376320.953293315,32.168856917963865,34.813641407498295,47.133902257308364
G32,2024-04-13 16:53:15.418699+00:00,7886661.4780944,17880408.245265625,18288335.269887798,21287419.008650854,46.2,4436881.020362668,3085279.5439973692,3376320.953293315,32.168856917963865,34.813641407498295,47.133902257308364
